Código,Descrição,Média,Sistema,Galpão,Divergente,%,Data,Hora,Tipo,Observação,
813193,"FUSO P 7.5MM DE 4,5M E 5 ENTRADAS",1,10.0,2.0,-8.0,-4.0,2026-01-31,09:34:00,Inventário,,
813161,"FUSO P 7.5MM DE 3,5M E 4 ENTRADAS BV",1,24.0,17.0,-7.0,-0.4117647058823529,2026-01-31,08:05:00,Inventário,,
813370,"FUSO P.60 Ø 1/2 DE 4,0M",1,17.0,13.0,-4.0,-0.3076923076923077,2026-01-31,09:39:00,Inventário,,
813159,"FUSO P 7.5MM DE 3,0M E 4 ENTRADAS BV",1,22.0,19.0,-3.0,-0.15789473684210525,2026-01-31,08:05:00,Contado,,
813360,"FUSO P.60 Ø 5/8 DE 2,5M",1,44.0,42.0,-2.0,-0.047619047619047616,2026-01-31,09:41:00,Inventário,,
813165,"FUSO P 7.5MM DE 6,0M E 4 ENTRADAS BV",1,5.0,4.0,-1.0,-0.25,2026-01-31,08:07:00,Contado,,
813381,"FUSO P.60 Ø 5/8 DE 4,5M",1,18.0,17.0,-1.0,-0.058823529411764705,2026-01-31,09:42:00,Inventário,,
813363,"FUSO P.60 Ø 5/8 DE 5,0M",1,6.0,5.0,-1.0,-0.2,2026-01-31,09:43:00,Inventário,,
813160,"FUSO P 7.5MM DE 4,0M E 4 ENTRADAS BV",1,17.0,17.0,0.0,0.0,2026-01-31,08:06:00,Contado,,
813358,"FUSO P.60 Ø 5/8 DE 1,75M",83,12.0,12.0,0.0,0.0,2026-01-31,09:40:00,Contado,,
813188,"FUSO P 7.5MM DE 2,5M E 5 ENTRADAS",1,58.0,59.0,1.0,0.01694915254237288,2026-01-31,09:31:00,Contado,,
813384,"FUSO P.60 Ø 5/8 DE 5,5M",1,4.0,5.0,1.0,0.2,2026-01-31,09:44:00,Inventário,,
813369,"FUSO P.60 Ø 1/2 DE 3,5M",1,18.0,20.0,2.0,0.1,2026-01-31,09:39:00,Inventário,,
813163,"FUSO P 7.5MM DE 5,0M E 4 ENTRADAS BV",1,8.0,11.0,3.0,0.2727272727272727,2026-01-31,08:06:00,Contado,,
813565,"FUSO P.60 Ø 1/2 DE 4,5M",,5.0,13.0,8.0,0.6153846153846154,2026-01-31,09:40:00,Inventário,,
813192,"FUSO P 7.5MM DE 4,0M E 6 ENTRADAS",75,5.0,14.0,9.0,0.6428571428571429,2026-01-31,09:34:00,Inventário,,
813357,"FUSO P.60 Ø 5/8 DE 1,4M",1,407.0,420.0,13.0,0.030952380952380953,2026-01-31,08:09:00,Contado,,
813191,"FUSO P 7.5MM DE 3,5M E 5 ENTRADAS",1,28.0,49.0,21.0,0.42857142857142855,2026-01-31,09:32:00,Inventário,,
813158,"FUSO P 7.5MM DE 2,5M E 4 ENTRADAS BV",1,38.0,67.0,29.0,0.43283582089552236,2026-01-31,09:14:00,Inventário,,
813368,"FUSO P.60 Ø 1/2 DE 3,0M",1,22.0,59.0,37.0,0.6271186440677966,2026-01-31,09:38:00,Inventário,,
813307,"FUSO P.60 Ø 1/2 DE 1,4M",1,801.0,846.0,45.0,0.05319148936170213,2026-01-31,08:07:00,Contado,,
813183,"FUSO P 7.5MM DE 1,0M E 2 ENTRADAS",1,798.0,844.0,46.0,0.054502369668246446,2026-01-31,08:04:00,Contado,,
813186,"FUSO P 7.5MM DE 2,0M E 5 ENTRADAS",1,11.0,57.0,46.0,0.8070175438596491,2026-01-31,09:13:00,Inventário,,
813364,"FUSO P.60 Ø 1/2 DE 1,5M",75,1348.0,1434.0,86.0,0.0599721059972106,2026-01-31,08:08:00,Contado,,
401160,PARAFUSO MQ HXL M5 X 16MM RI T25 ZBR (PROD),1,32458.0,34338.0,1880.0,0.05474983982759625,2026-01-31,11:39:00,Contado,,
401014,PARAFUSO 2.9 X 6.5 A/A PAN PHS ZI,1,26101.0,28912.0,2811.0,0.09722606530160487,2026-01-31,11:58:00,Inventário,,
401069,PARAFUSO 2 9X13MM A/A PAN PHS ZI,1,32511.0,37540.0,5029.0,0.13396377197655834,2026-01-31,11:16:00,Inventário,,
401134,"PARAFUSO PAN CRUZ 3,5MMX27MM (FABR. AGL) - ZINCADO (PROD)",1,32871.0,41350.0,8479.0,0.20505441354292625,2026-01-31,11:16:00,Inventário,,
401108,PARAFUSO PLASTIC PAN PHS 5 X 25MM ZI (PROD),1,56718.0,79325.0,22607.0,0.28499212102111565,2026-01-31,10:43:00,Inventário,,
401164,PARAFUSO MQ UNC SX RI 1/4 X 1/2 ZI,96,6591.0,41996.0,35405.0,0.8430564815696733,2026-01-31,10:42:00,Inventário,,
813043,BUCHA DE CENTRAGEM DO SEM FIM DO BV/PIVO,1,5067.0,2840.0,-2227.0,-0.7841549295774648,2026-02-02,12:23:00,Inventário,,
401190,PARAFUSO MET SX RI M10 X 100MM ZI,1,527.0,444.0,-83.0,-0.18693693693693694,2026-02-02,16:43:00,Inventário,,
105071,FITA GOMADA 80 MM COM REFORÇO,26.6,0.0,1.0,1.0,1.0,2026-02-02,10:19:00,Inventário,,
512002,CONJUNTO ESTATOR E ROTOR AGL DESL P17 1/7 cv 04 42Z 220V 60HZ,28.11111111111111,127.0,557.0,430.0,0.7719928186714542,2026-02-02,16:45:00,Inventário,,
813410,BUCHA DE CENTRAGEM DO EIXO DO ROTOR DZ,39,0.0,2010.0,2010.0,1.0,2026-02-02,09:06:00,Inventário,,
813527,COPO DO PINO ELÁSTICO DO EIXO ESTAMPADO,1,0.0,2627.0,2627.0,1.0,2026-02-02,09:08:00,Inventário,,
401010,PARAFUSO 6.3 X 13 AA PAN PHS ZBR,,23000.0,21600.0,-1400.0,-0.06481481481481481,2026-02-03,16:47:00,Inventário,,
401012,PARAFUSO 3.5 X 13 CH. PH - OXI (PROD),1,1821.0,1060.0,-761.0,-0.7179245283018868,2026-02-03,14:52:00,Inventário,,
813483,ACIONADOR DA MICRO CHAVE BV CADENA,19,1550.0,954.0,-596.0,-0.6247379454926625,2026-02-03,16:39:00,Inventário,,
401180,PARAFUSO AÇO MET CIL SX INT M8X45MM OX,1,1120.0,585.0,-535.0,-0.9145299145299145,2026-02-03,14:47:00,Inventário,,
813478,PORCA ACIONADORA BV CADENA - PEÇA TRASEIRA,97,472.0,104.0,-368.0,-3.5384615384615383,2026-02-03,16:38:00,Inventário,,
401182,PARAFUSO AÇO MET CIL SX INT M10X40MM OX,1,1931.0,1697.0,-234.0,-0.13789039481437831,2026-02-03,14:38:00,Inventário,,
401039,PARAFUSO FRANCES 5/16-18 X 1 UNC FE.ZB,1,2500.0,2500.0,0.0,0.0,2026-02-03,16:50:00,Contado,,
401267,PARAFUSO AÇO MET S/CAB SX INT PTA CONCOVA M10X40MM,1,393.0,400.0,7.0,0.0175,2026-02-03,14:37:00,Inventário,,
401181,PARAFUSO AÇO MET CIL SX INT M8X50MM OX,,160.0,168.0,8.0,0.047619047619047616,2026-02-03,14:26:00,Inventário,,
813613,"PERFIL AL 6,0M SOL 7 STLF-0846 6063 T5",52,0.0,12.0,12.0,1.0,2026-02-03,10:16:00,O.P,,
412161,ROTOR AGL BV/PIVO P33 4 POLOS,17.11111111111111,34.0,78.0,44.0,0.5641025641025641,2026-02-03,10:08:00,Movimentação,,
401248,PARAFUSO MAQ PAN PHILLIPS MA 5X10,1,5072.0,36532.0,31460.0,0.8611628161611737,2026-02-03,16:49:00,Inventário,,
401095,PARAFUSO MET SXT RI M6-1.00MA X 20 ZI,1,38224.0,32361.0,-5863.0,-0.1811748709866815,2026-02-04,14:05:00,Inventário,,
401157,PARAFUSO PAN ZBR P/ CHAVE TORX M5 X 30MM T25,32,8988.0,4296.0,-4692.0,-1.0921787709497206,2026-02-04,14:33:00,Inventário,,
401173,REBITE C/ROSCA SEXT. M5 CAB. PLANA ZB,1,2719.0,2263.0,-456.0,-0.20150243040212107,2026-02-04,07:58:00,Inventário,,
401283,"PARAFUSO CAB FRANCESA C/ PORCA 1/4 X 2"" ZI",1,624.0,335.0,-289.0,-0.8626865671641791,2026-02-04,07:53:00,Inventário,,
401227,PARAFUSO CAB FRANCESA C/ PORCA 1/4 X 5/8 ZI,1,3110.0,2840.0,-270.0,-0.09507042253521127,2026-02-04,14:47:00,Inventário,,
813570,"PERFIL AL 5,0M STL 1851 CANCELAS",37,47.0,28.0,-19.0,-0.6785714285714286,2026-02-04,10:40:00,Inventário,,
813572,"PERFIL AL 6,0M STL 1851 CANCELAS",27.4,3.0,2.0,-1.0,-0.5,2026-02-04,10:44:00,Inventário,,
813569,"PERFIL AL 4,5M STL 1851 CANCELAS",27.8,3.0,13.0,10.0,0.7692307692307693,2026-02-04,10:43:00,Inventário,,
813568,"PERFIL AL 4,0M STL 1851 CANCELAS",24.166666666666668,1.0,12.0,11.0,0.9166666666666666,2026-02-04,10:43:00,Inventário,,
401255,PARAFUSO AÇO MET CIL SX INT M8X25MM RI,1,497.0,531.0,34.0,0.064030131826742,2026-02-04,07:27:00,Inventário,,
804248,TAMPA DA CENTRAL DESLIZANTE,14.636363636363637,183.0,568.0,385.0,0.6778169014084507,2026-02-04,10:54:00,Inventário,,
401228,PARAFUSO ALLEN RI M3 X 16 ZI,1,2253.0,2850.0,597.0,0.2094736842105263,2026-02-04,14:53:00,Inventário,,
401198,PARAFUSO PLASTIC PAN PHILLIPS 4 X 10 ZB - ZINCADO,1,16833.0,17743.0,910.0,0.05128783182099983,2026-02-04,14:17:00,Inventário,,
813080,GOMO 25CM P/ CREMALHEIRA PLASTICO - PRETO,47.333333333333336,724.0,14570.0,13846.0,0.9503088538091969,2026-02-04,10:38:00,Inventário,,
100226,MICROCONTROLADOR  ZY-AGL 433 - REMOTE  PCB - ZYAGL.,1,38365.0,37307.0,-1058.0,-0.028359289141447985,2026-02-05,15:02:00,Inventário,,
412149,ESTATOR BOBINADO AGL BV/NEW BV/PIVO P33 1/3 cv 04 42z 220V 50Hz,88,554.0,0.0,-554.0,0.0,2026-02-05,08:14:00,Inventário,,
412151,ESTATOR BOBINADO AGL NEW BV P39 04 42Z 220V 60HZ,110,214.0,0.0,-214.0,0.0,2026-02-05,08:14:00,Inventário,,
603036,ESTATOR AVULSO PARA MOTOR AC 600 - NUCLEO MOTOR DESMONT. P/ AUTOMATIZADOR P/ PORTA DE ENROLAR AC600,110,200.0,0.0,-200.0,0.0,2026-02-05,08:14:00,Galpão,,
412145,ESTATOR BOBINADO AGL BV/NEW BV/PIVO P28 1/5 cv 04 42 220V 50Hz,70.5,234.0,84.0,-150.0,-1.7857142857142858,2026-02-05,07:57:00,Inventário,,
412121,ESTATOR BOBINADO AGL NEW BV P17 1/7 cv 04 42Z 127V 60HZ,1,186.0,50.0,-136.0,-2.72,2026-02-05,07:58:00,Inventário,,
412378,ESTATOR BOBINADO AGL NEW BV/BV SPEEDTURBO PRO P17 4P 3F 110V 60HZ,1,27.0,1.0,-26.0,-26.0,2026-02-05,07:59:00,Inventário,,
412024,ESTATOR BOBINADO AGL NEW BV P39 04 42Z 127V 60HZ,1,41.0,31.0,-10.0,-0.3225806451612903,2026-02-05,07:59:00,Inventário,,
101819,BATERIA DE LITHIUM CR2032 210mAH 3V TRAY (CR2032),1,49171.0,67214.0,18043.0,0.26844109858065285,2026-02-05,15:01:00,Inventário,,
811760,"CAIXA PARA CONTROLE REMOTO AGL 4,0 X 6,20 X 1,6",1,27376.0,10700.0,-16676.0,-1.5585046728971963,2026-02-06,08:12:00,Inventário,,
813396,"PERFIL AL 0,75M SOL 7 STLF-0864 6063",29.4,869.0,614.0,-255.0,-0.4153094462540717,2026-02-06,13:39:00,Inventário,,
813399,"PERFIL AL 1,5M SOL 7 STLF-0864 6063",17.5,1011.0,929.0,-82.0,-0.08826695371367062,2026-02-06,13:41:00,Inventário,,
813560,"PERFIL AL 3,5M SOL 7 STLF-0864 6063",61.2,292.0,258.0,-34.0,-0.13178294573643412,2026-02-06,13:44:00,Inventário,,
813559,"PERFIL AL 3,0M SOL 7 STLF-0864 6063",35.111111111111114,298.0,276.0,-22.0,-0.07971014492753623,2026-02-06,13:43:00,Inventário,,
813400,"PERFIL AL 2,0M SOL 7 STLF-0864 6063",38.666666666666664,198.0,191.0,-7.0,-0.03664921465968586,2026-02-06,13:42:00,Contado,,
813558,"PERFIL AL 2,5M SOL 7 STLF-0864 6063",33.25,60.0,59.0,-1.0,-0.01694915254237288,2026-02-06,13:43:00,Contado,,
813563,"PERFIL AL 1,75M SOL 7 STLF-0864 6063",36.75,0.0,3.0,3.0,1.0,2026-02-06,13:47:00,O.P,,
512014,CONJUNTO ESTATOR E ROTOR AGL DESL P28 2P 220V 60HZ,31,6.0,39.0,33.0,0.8461538461538461,2026-02-06,11:02:00,Inventário,,
813557,"PERFIL AL 0,50M SOL 7 STLF-0864 6063",101,73.0,160.0,87.0,0.54375,2026-02-06,13:38:00,Contado,,
813398,"PERFIL AL 1,4M SOL 7 STLF-0864 6063",29,175.0,284.0,109.0,0.38380281690140844,2026-02-06,13:40:00,Contado,,
813397,"PERFIL AL 1,0M SOL 7 STLF-0864 6063",50.5,641.0,751.0,110.0,0.14647137150466044,2026-02-06,13:40:00,Inventário,,
804540,BASE SUPERIOR PP DO MOTOR DESLIZANTE,24.333333333333332,70.0,510.0,440.0,0.8627450980392157,2026-02-06,10:30:00,Inventário,,
804542,BASE INFERIOR PP MOTORES DESLIZANTES,24.333333333333332,70.0,510.0,440.0,0.8627450980392157,2026-02-06,10:30:00,Inventário,,
102572,FILME PLÁSTICO TERMOENCOLHÍVEL GROSSO 60 CM,26,0.0,50.0,50.0,1.0,2026-02-07,11:23:00,Inventário,,
813024,TAMPA PROTEÇÃO DO MOTOR - PRETA,19,74.0,451.0,377.0,0.835920177383592,2026-02-07,11:20:00,Inventário,,
813611,"PERFIL AL 4,0M SOL 7 STLF-0846 6063 T5",98,0.0,66.0,66.0,1.0,2026-02-09,14:23:00,Inventário,,
813293,MIOLO DO CILINDRO NYLON MOTOR DESLIZANTE,28,29.0,1658.0,1629.0,0.982509047044632,2026-02-09,10:29:00,Inventário,,
813025,VENTOINHA DOS MOTORES,32,17.0,138.0,121.0,0.8768115942028986,2026-02-10,16:20:00,Inventário,,
401162,PARAFUSO PAN ZBR P/ CHAVE TORX M5 X 25MM T25,1,122.0,6000.0,5878.0,0.9796666666666667,2026-02-10,09:58:00,Inventário,,
101553,"SENSOR EFEITO HALL AH3781-P-B 0,30W HALL LATCH SWITCH SIP-3 BULK (AH3781-P-B)	",1,5594.0,1597.0,-3997.0,-2.5028177833437697,2026-02-11,08:42:00,Inventário,,
813260,CALÇO DO ESTATOR NEW BV,1,2670.0,633.0,-2037.0,-3.2180094786729856,2026-02-11,12:21:00,Inventário,,
813251,SEM FIM DE UMA ENTRADA ALUMÍNIO TR LIGTH/ TR300/ TR500,1,5646.0,4564.0,-1082.0,-0.23707274320771254,2026-02-11,15:54:00,Inventário,,
401156,PARAFUSO MAD SX 1/4 X 70MM ZI,28.5,3732.0,3028.0,-704.0,-0.23249669749009247,2026-02-11,13:51:00,Inventário,,
813179,TAMPA DA CENTRAL DO BV,20,331.0,275.0,-56.0,-0.20363636363636364,2026-02-11,14:53:00,Contado,,
202086,AÇO TREFILADO QUAD SAE 1020 H11 A36 5/16'',1,80.0,30.0,-50.0,-1.6666666666666667,2026-02-11,17:00:00,Inventário,,
813292,BRACINHO ARTICULADO BV E NEW BV,15.333333333333334,324.0,279.0,-45.0,-0.16129032258064516,2026-02-11,08:06:00,Contado,,
512017,CONJUNTO ESTATOR E ROTOR AGL DESL P22 2P 220V 60HZ,62.5,48.0,3.0,-45.0,-15.0,2026-02-11,09:41:00,Inventário,,
512028,CONJUNTO ESTATOR E ROTOR AGL DESL  P24 1/4 CV 4P 3F 110V 60HZ,28,111.0,83.0,-28.0,-0.3373493975903614,2026-02-11,09:40:00,Inventário,,
401201,PORCA PARLOCK MA 8MM ZB,28,567.0,545.0,-22.0,-0.04036697247706422,2026-02-11,15:29:00,Contado,,
512018,CONJUNTO ESTATOR E ROTOR AGL DESL P24 2P 220V 60HZ, ,7.0,3.0,-4.0,-1.3333333333333333,2026-02-11,09:43:00,Inventário,,
512019,CONJUNTO ESTATOR E ROTOR AGL DESL P24 2P 127V 60HZ,1,20.0,17.0,-3.0,-0.17647058823529413,2026-02-11,09:42:00,Inventário,,
512030,CONJUNTO ESTATOR E ROTOR AGL PIVO ROBÔ STRONG P45 1/2 cv 06 POLOS 42Z 220V 60Hz,54,10.0,8.0,-2.0,-0.25,2026-02-11,09:50:00,Inventário,,
603516,ACESSORIOS PARA AUTOMATIZADOR BRUSHLESS DC MOTOR - FONTE DE ALIMENTAÇAO 24V / 10A,17,49.0,48.0,-1.0,-0.020833333333333332,2026-02-11,08:52:00,Contado,,
512015,CONJUNTO ESTATOR E ROTOR AGL DESL P17 1-7 cv 04 42Z 3F 127V 60HZ,1,8.0,17.0,9.0,0.5294117647058824,2026-02-11,09:41:00,Inventário,,
512020,CONJUNTO ESTATOR E ROTOR AGL DESL P39 2P 127V 60HZ,1,10.0,31.0,21.0,0.6774193548387096,2026-02-11,09:44:00,Inventário,,
804248,TAMPA DA CENTRAL DESLIZANTE,14.636363636363637,300.0,450.0,150.0,0.3333333333333333,2026-02-11,08:18:00,Inventário,,
512002,CONJUNTO ESTATOR E ROTOR AGL DESL P17 1/7 cv 04 42Z 220V 60HZ,28.11111111111111,906.0,1117.0,211.0,0.18889883616830797,2026-02-11,15:19:00,Inventário,,
411058,"CORDÃO ESPONJOSO 1/8  Ø 3MM + 0,4MM (ANEL DE VEDAÇÃO)",1,1220.0,125.0,-1095.0,-8.76,2026-02-12,12:19:00,Inventário,,
401260,PARAFUSO MQ PN HXL T25 TMA 5X45 PS 30 ZB (ROSCA COMPLETA),1,17016.0,16246.0,-770.0,-0.04739628216176289,2026-02-12,16:15:00,Inventário,,
401051,PARAFUSO PA ALLEN M6 x 20,64,1140.0,646.0,-494.0,-0.7647058823529411,2026-02-12,16:28:00,Inventário,,
401141,PARAFUSO AÇO MET CIL SX INT M6X30MM OX,68,1635.0,1337.0,-298.0,-0.22288706058339566,2026-02-12,15:23:00,Inventário,,
103130,CABO CONECTOR TERMINAL WHITE WIRE BLK-PH-3P L180 BOX (BLK-PH-3P L180),1,355.0,67.0,-288.0,-4.298507462686567,2026-02-12,14:19:00,Inventário,,
401006,PARAFUSO 4.8 X 19 PN. PH - ZI,1,719.0,500.0,-219.0,-0.438,2026-02-12,16:47:00,Inventário,,
412038,ESTATOR BOBINADO AGL NEW BV/BV SPEEDTURBO PRO P39 4P 3F 110V 60HZ,24.333333333333332,2.0,3.0,1.0,0.3333333333333333,2026-02-12,11:17:00,Inventário,,
412155,ESTATOR BOBINADO AGL BV/NEW BV/PIVO P28 1/5 cv 04 42 220V 60Hz,25,0.0,19.0,19.0,1.0,2026-02-12,11:10:00,Inventário,,
811041,MANUAL DE INSTALAÇÃO LINHA NEW BV TURBO SEM LOGO PORTUGUÊS (CENTRAL NEW INVERTER),68,81.0,188.0,107.0,0.5691489361702128,2026-02-12,10:58:00,Inventário,,
804248,TAMPA DA CENTRAL DESLIZANTE,14.636363636363637,181.0,480.0,299.0,0.6229166666666667,2026-02-12,15:41:00,Inventário,,
401254,PARAFUSO PA ALLEN  M6 x 12,1,536.0,1446.0,910.0,0.6293222683264177,2026-02-12,16:27:00,Inventário,,
401044,PARAFUSO A/A PAN PHS 2.9 X 9.5,1,1770.0,3500.0,1730.0,0.4942857142857143,2026-02-12,15:03:00,Inventário,,
811818,TERMO DE GARANTIA ESPANHOL,1,81.0,3636.0,3555.0,0.9777227722772277,2026-02-12,16:58:00,Inventário,,
202045,AÇO RED TREF SAE 1020 12.00,66,6659.0,5261.0,-1398.0,-0.2657289488690363,2026-02-13,11:37:00,Inventário,,
603517,ACESSORIOS PARA AUTOMATIZADOR BRUSHLESS DC MOTOR - RECEPTOR PARA CENTRAL BRUSHLESS,101,47.0,28.0,-19.0,-0.6785714285714286,2026-02-13,09:53:00,Inventário,,
512027,CONJUNTO ESTATOR E ROTOR AGL DESL P45 STRONG 1/2 cv 04 42Z 127V 60Hz,61.5,7.0,0.0,-7.0,0.0,2026-02-13,13:44:00,Inventário,,
105071,FITA GOMADA 80 MM COM REFORÇO,26.6,0.4,1.0,0.6,0.6,2026-02-13,09:49:00,Inventário,,
603519,ACESSORIOS PARA AUTOMATIZADOR BRUSHLESS DC MOTOR - MOLA DE CONTRA-PESO PARA CANCELA 2.5,36,5.0,60.0,55.0,0.9166666666666666,2026-02-13,09:49:00,Inventário,,
202094,AÇO RED LAM Ø 12MM 6M 1020,66,1742.0,1885.0,143.0,0.07586206896551724,2026-02-13,11:31:00,Inventário,,
811744,"CAIXA MOTOR LINHA TRINO AGL 24,0 X 19,5 X 24,5",1,1300.0,1863.0,563.0,0.3022007514761138,2026-02-13,10:20:00,Inventário,,
201125,GRAMPO 35/18 UNIDADE,1,64190.0,25000.0,-39190.0,-1.5676,2026-02-18,09:31:00,Inventário,,
103547,"CABO PP 3 X 0,30MM VM/VD/PT",1,500.0,80.0,-420.0,-5.25,2026-02-18,08:44:00,Inventário,,
916325,CANALETA FLEXÍVEL PARA LED DA BARREIRA,1,500.0,200.0,-300.0,-1.5,2026-02-18,08:42:00,Inventário,,
412038,ESTATOR BOBINADO AGL NEW BV/BV SPEEDTURBO PRO P39 4P 3F 110V 60HZ,24.333333333333332,3.0,8.0,5.0,0.625,2026-02-18,10:30:00,Inventário,,
512018,CONJUNTO ESTATOR E ROTOR AGL DESL P24 2P 220V 60HZ,28,3.0,23.0,20.0,0.8695652173913043,2026-02-18,10:37:00,Inventário,,
804540,BASE SUPERIOR PP DO MOTOR DESLIZANTE,24.333333333333332,100.0,420.0,320.0,0.7619047619047619,2026-02-18,09:03:00,Movimentação,,
412147,ROTOR AGL NEW BV P28 4 POLOS,25,1633.0,439.0,-1194.0,-2.7198177676537587,2026-02-19,10:47:00,Inventário,,
813152,BASE DA CENTRAL DESLIZANTE INVERTER,81,1007.0,0.0,-1007.0,0.0,2026-02-19,11:20:00,Inventário,,
412027,ROTOR AGL BV/PIVO P28 4 POLOS,17,888.0,232.0,-656.0,-2.8275862068965516,2026-02-19,10:27:00,Inventário,,
412119,ROTOR AGL NEW BV P17 4 POLOS,27,991.0,392.0,-599.0,-1.528061224489796,2026-02-19,10:36:00,Inventário,,
411015,ROLAMENTO 6004 ZZ / 2RS,1,1000.0,811.0,-189.0,-0.23304562268803947,2026-02-19,07:48:00,Inventário,,
412163,ROTOR AGL NEW BV P39 4 POLOS,75,90.0,29.0,-61.0,-2.103448275862069,2026-02-19,11:00:00,Inventário,,
813024,TAMPA PROTEÇÃO DO MOTOR - PRETA,19,220.0,160.0,-60.0,-0.375,2026-02-19,09:27:00,Inventário,,
804483,SUPORTE FIM DE CURSO DESLIZANTE (LADO DIREITO),74.5,1730.0,1682.0,-48.0,-0.028537455410225922,2026-02-19,12:33:00,Contado,,
412161,ROTOR AGL BV/PIVO P33 4 POLOS,17.11111111111111,430.0,402.0,-28.0,-0.06965174129353234,2026-02-19,08:05:00,Contado,,
603516,ACESSORIOS PARA AUTOMATIZADOR BRUSHLESS DC MOTOR - FONTE DE ALIMENTAÇAO 24V / 10A,17,31.0,31.0,0.0,0.0,2026-02-19,08:48:00,Contado,,
804248,TAMPA DA CENTRAL DESLIZANTE,14.636363636363637,269.0,286.0,17.0,0.05944055944055944,2026-02-19,07:47:00,Inventário,,
813171,BASE DA CENTRAL PIVO DUPLO,,45.0,105.0,60.0,0.5714285714285714,2026-02-19,11:34:00,Inventário,,
804542,BASE INFERIOR PP MOTORES DESLIZANTES,24.333333333333332,42.0,420.0,378.0,0.9,2026-02-19,09:04:00,Movimentação,,
813321,PINO TRAVA PIVO - ZINCADO,21.428571428571427,15.0,1191.0,1176.0,0.9874055415617129,2026-02-19,16:19:00,Inventário,,
804482,SUPORTE FIM DE CURSO DESLIZANTE (LADO ESQUERDO),1,300.0,1506.0,1206.0,0.8007968127490039,2026-02-19,07:20:00,Inventário,,
401156,PARAFUSO MAD SX 1/4 X 70MM ZI,28.5,98.0,40000.0,39902.0,0.99755,2026-02-19,07:30:00,Inventário,,
512006,CONJUNTO ESTATOR E ROTOR AGL DESL P28 1/4 cv 04 42Z 220V 50Hz,22.5,616.0,319.0,-297.0,-0.9310344827586207,2026-02-20,14:44:00,Contado,,
813320,TRAVA MENOR SUPORTE FX PIVO - ZINCADO,70.25,1899.0,1625.0,-274.0,-0.1686153846153846,2026-02-20,10:07:00,Contado,,
512001,CONJUNTO ESTATOR E ROTOR AGL DESL P17 1/7 cv 04 42Z 127V 60HZ,19.333333333333332,343.0,180.0,-163.0,-0.9055555555555556,2026-02-20,11:11:00,Inventário,,
911080,PLACA REVISADA CENTRAL FLEX,40.5,571.0,503.0,-68.0,-0.13518886679920478,2026-02-20,15:55:00,Inventário,,
512003,CONJUNTO ESTATOR E ROTOR AGL DESL P17 1/7 cv 04 42Z 220V 50HZ,98,425.0,421.0,-4.0,-0.009501187648456057,2026-02-20,14:43:00,Inventário,,
512011,CONJUNTO ESTATOR E ROTOR AGL DESL P45 1/2 cv 04 42Z 220V 60Hz,41.666666666666664,3.0,11.0,8.0,0.7272727272727273,2026-02-20,10:25:00,Inventário,,
813108,SEM FIM DE DUAS ENTRADAS AÇO BV ANTIGO/ BV3/ BV4,52,130.0,421.0,291.0,0.6912114014251781,2026-02-20,10:15:00,Inventário,,
813412,DISCO DE FRICÇÃO DE CELEROM Ø20MM,75,195.0,1740.0,1545.0,0.8879310344827587,2026-02-20,12:35:00,Inventário,,
401169,"PF JMP PAN PHS 3,5X14MM ZI",31,32681.0,24217.0,-8464.0,-0.34950654498905726,2026-02-23,12:00:00,Inventário,,
402018,ESPAGUETE 3/8 LISO 10MMX150MM,1,1448.0,700.0,-748.0,-1.0685714285714285,2026-02-23,11:03:00,Inventário,,
813280,CRUZETA DO MANCAL,1,793.0,210.0,-583.0,-2.776190476190476,2026-02-23,16:42:00,Inventário,,
801249,BASE SUPERIOR DE FIXAÇÃO DA CENTRAL NO GABINETE - CINZA,31.333333333333332,64.0,31.0,-33.0,-1.064516129032258,2026-02-23,13:43:00,Inventário,,
801220,GABINETE DA CANCELA - BRANCA,1,0.0,0.0,0.0,0.0,2026-02-23,13:44:00,Contado,,
801244,SUPORTE DAS FONTES CANCELA AGUSTA - BRANCA,1,0.0,0.0,0.0,0.0,2026-02-23,13:44:00,Contado,,
911083,PLACA REVISADA CENTRAL CCMD INDUSTRIAL,1,8.0,20.0,12.0,0.6,2026-02-23,10:53:00,Inventário,,
811320,RL PELICULA ADESIVA REFLETIVA GRAU COMERCIAL VERMELHO (62CMX20M),46,10.0,25.0,15.0,0.6,2026-02-23,12:31:00,Inventário,,
911085,PLACA REVISADA CENTRAL DUPLA,,124.0,180.0,56.0,0.3111111111111111,2026-02-23,12:16:00,Inventário,,
804248,TAMPA DA CENTRAL DESLIZANTE,14.636363636363637,228.0,296.0,68.0,0.22972972972972974,2026-02-23,10:11:00,Inventário,,
813399,"PERFIL AL 1,5M SOL 7 STLF-0864 6063",17.5,12.0,94.0,82.0,0.8723404255319149,2026-02-23,15:11:00,Inventário,,
813265,CARCAÇA SUPERIOR NEW BV,50,31.0,154.0,123.0,0.7987012987012987,2026-02-23,10:46:00,Inventário,,
401157,PARAFUSO PAN ZBR P/ CHAVE TORX M5 X 30MM T25,32,962.0,1165.0,203.0,0.1742489270386266,2026-02-23,14:59:00,Inventário,,
707019,BUCHA REDONDA FECHADURA PV - BRUTO,48,0.0,337.0,337.0,1.0,2026-02-23,12:00:00,Inventário,,
804247,BASE DA CENTRAL DESLIZANTE,22,350.0,913.0,563.0,0.6166484118291348,2026-02-23,10:04:00,Inventário,,
